0.0,0.35250550508499146,0.0,0.4466291666030884,0.49835091829299927,0.7435523867607117,-0.4591262936592102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3655243515968323,0.5963875651359558,0.0,-0.11542209982872009,0.0,0.33715131878852844,0.0,0.16849114000797272,0.0,0.0,0.0,0.0,0.0,0.0,0.1263527274131775,0.0,0.0,0.0,-0.3577159345149994,0.0,0.0,0.0,0.0,0.0,0.433169960975647,0.0,0.0,-0.2293914407491684,-0.134574294090271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.348095178604126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3018001317977905,0.0,0.0,0.0,0.0,0.2022043615579605,0.0,-0.8653482794761658,0.0,0.6430719494819641,0.0,0.0,0.0,0.0,0.0,0.6506926417350769,0.0,0.0,-0.21140430867671967,0.38236483931541443,0.1469561755657196,-0.20227380096912384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4755723774433136,-0.14158307015895844,0.0,0.0,0.2662704288959503,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.16081058979034424,-0.24679435789585114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21914316713809967,0.0,0.0,0.0,0.2328507900238037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17221896350383759,0.0,0.0,0.0,0.2560971677303314,0.0,0.0,0.0,0.0,0.22052577137947083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1684221625328064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21330057084560394,0.0,0.0,0.20751455426216125,0.0,0.0,0.0,0.0,0.0,0.0,0.20535452663898468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2539241313934326,0.0,0.0,0.0,0.0,0.0,0.0,0.21439358592033386,0.0,0.0,0.0,0.20133927464485168,0.0,0.0,0.0,-0.19047200679779053,0.0,0.0,0.0
0.0,-0.11371953785419464,0.0,0.0,0.7897211313247681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2907688319683075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12004057317972183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8402107357978821,0.0,0.0,0.13107560575008392,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.22831247746944427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10366159677505493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5233734250068665,0.2450304478406906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16160258650779724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20436349511146545,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21298307180404663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5032995939254761,-0.8798444867134094,0.0,-1.1426841020584106,-0.7875596880912781,-0.5600461959838867,-0.9274396300315857,0.0,-0.13950327038764954,0.0,-0.295519083738327,0.0,0.0,0.0,0.2168228179216385,0.34614402055740356,0.15086321532726288,-1.7532312870025635,0.0,-1.1772143840789795,-0.7827998399734497,0.2158118039369583,0.0,0.0,0.4659530222415924,0.0,0.0,0.0,-0.3507419228553772,0.0,-0.2812577486038208,0.0,0.3837837874889374,0.0,0.0,-0.2383006364107132,0.0,0.0,-0.147171288728714,-0.10191141068935394,0.5343246459960938,0.6341697573661804,0.6221635341644287,-0.177366703748703,0.0,0.0,0.0,0.0,-0.2964775860309601,0.0,0.0,0.0,0.577802836894989,0.0,0.44132232666015625,0.7237484455108643,-0.10755619406700134,0.0,0.0,0.0,-0.42039942741394043,0.0,0.0,-0.13300935924053192,0.11824008077383041,0.8927945494651794,-0.12482204288244247,0.0,0.0,0.0,0.7461701035499573,-0.12117893248796463,-2.0630111694335938,0.4317972660064697,0.0,0.0,0.0,0.0,1.4287018775939941,0.4515402317047119,0.10878769308328629,0.3417232036590576,-0.7740763425827026,-0.47493523359298706,0.2158806473016739,-0.31634145975112915,0.0,0.0,-0.5648748874664307,0.0,0.4445834457874298,-0.229617178440094,1.1764955520629883,0.3483390808105469,0.0,0.0,0.0,0.0,0.10931544005870819,0.0
0.0,-0.2319159358739853,0.0,-0.4775238335132599,0.38123396039009094,-0.7412945628166199,-0.5314528346061707,0.0,0.0,0.24888361990451813,0.16342893242835999,0.0,0.0,0.0,-0.25226590037345886,-0.20209109783172607,0.322677880525589,-0.27187299728393555,0.0,0.0,0.3425292670726776,-0.8472417593002319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8107098937034607,0.0,0.0,-0.5452321171760559,0.273187518119812,0.0,0.17406922578811646,-0.4947843551635742,0.0,0.1484537124633789,0.30029982328414917,0.0,0.0,0.0,0.3724800646305084,0.12134107202291489,0.0,0.0,0.0,0.0,0.2501792311668396,0.0,0.311939537525177,0.0,0.0,0.0,0.0,0.0,-0.8054558038711548,0.0,0.0,-0.36374542117118835,0.0,-0.1891554743051529,0.4624951183795929,0.0,0.3657156527042389,0.0,-0.335721880197525,0.0,0.460364431142807,0.0,0.1633913516998291,0.0,0.0,0.0,-0.12411699444055557,0.34925252199172974,0.0,-0.7363407015800476,0.880808413028717,0.0,0.22047683596611023,-0.26190415024757385,0.0,0.0,0.5448200702667236,0.0,0.5232713222503662,0.0,0.0,-0.23489676415920258,0.0,0.0,0.24658305943012238,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.1917416751384735,-0.34750130772590637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1761762499809265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24786962568759918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1676127314567566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15102069079875946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
