0.0,-0.266763299703598,0.0,0.0,-0.11598222702741623,0.0,0.7972697615623474,0.0,0.0,0.0,-0.7374880909919739,0.0,0.0,0.0,0.0,0.0,-0.80970698595047,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.6951100826263428,0.0,0.0,0.0,0.42583686113357544,0.0,0.0,0.0,0.0,-0.732725203037262,0.0,0.855154812335968,0.8621478080749512,0.0,-0.37697145342826843
-0.8500851988792419,-0.7268484234809875,0.0,0.0,0.0,0.0,-0.5282485485076904,0.5549656748771667,0.0,0.6899349689483643,-0.3876304626464844,0.0,0.46452268958091736,0.0,0.0,0.0,-0.6986123323440552,0.4928034543991089,0.0,0.501552939414978
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8815727233886719,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.4054597020149231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3167174160480499,-0.7929412126541138,0.0,0.0,0.0,0.0,-0.09956417977809906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6614810228347778,0.0,0.0,0.22319263219833374,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.2860018312931061,-0.828925609588623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.785275936126709,0.0,0.0
0.0,0.5214624404907227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.571130633354187,0.0,-0.8077479004859924,0.0,0.0,0.0,0.0,0.0,0.0,0.4377785623073578
0.0,-0.5746660232543945,0.0,0.0,-0.5916008353233337,0.0,-0.5705344676971436,0.0,0.0,0.0,0.0,0.0,-0.12172207981348038,0.0,0.0,0.0,0.318547785282135,-0.8021156191825867,0.0,0.0
0.0,-0.38095623254776,0.0,0.0,0.0,0.0,-0.18444538116455078,-0.6523406505584717,0.0,0.6411540508270264,0.7718793153762817,0.0,0.0,0.0,0.0,0.0,0.8439480662345886,0.6613839864730835,0.15244953334331512,-0.1381983906030655
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.7672939896583557,-0.14029426872730255,0.0,0.0,0.0,0.0,-0.7463258504867554,0.0,-0.2154199630022049,0.0,0.40268704295158386,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.8111900687217712,-0.6179361343383789,0.0,0.0,0.0,0.0,0.0,0.0,-0.31244879961013794,0.0,0.0,0.0,0.15202055871486664,0.0,0.0,0.0
-0.6747375726699829,0.0,0.0,0.0,0.0,0.0,0.6150704622268677,0.0,0.0,0.0,0.26573845744132996,0.0,0.0,0.0,-0.5718042254447937,0.0,0.0,-0.767937183380127,0.0,0.0
0.0,0.0,0.0,0.0,0.6678541302680969,-0.5173910856246948,0.0,0.0,0.0,0.0,0.0,0.0,0.5312926173210144,0.0,0.0,0.0,0.0,0.12628719210624695,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30545473098754883,0.0,0.0,0.0,0.0,-0.7438098788261414,0.4945605993270874,0.0,-0.15242350101470947,-0.3990800678730011,0.0,0.0
0.0,0.5834818482398987,0.0,0.0,-0.7200206518173218,0.0,0.0,0.0,-0.7428998947143555,0.0,0.0,0.0,-0.17421741783618927,0.0,0.0,0.7767983675003052,-0.39765334129333496,0.0,-0.7310419678688049,0.0
