0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
5.8
20.8
24.4
20.6
28.0
30.4
33.4
34.0
42.6
43.4
46.2
52.6
51.2
65.6
57.8
64.4
81.0
73.4
81.2
75.4
66.8
73.2
69.6
73.4
72.6
65.4
71.4
66.6
62.6
59.4
56.6
49.8
53.8
44.0
43.2
40.2
38.4
33.6
31.6
27.2
27.0
22.8
21.6
19.6
19.4
16.8
17.4
15.2
11.8
10.6
10.4
9.6
8.6
9.0
8.0
7.2
4.2
4.4
3.8
4.0
2.0
3.2
2.8
3.4
2.2
2.2
1.0
2.4
0.6
1.4
1.0
0.8
1.0
1.2
0.6
0.2
0.2
0.0
0.2
0.2
0.6
0.0
0.2
0.0
0.0
0.2
0.2
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
